review_id,product_id,source,rating_bucket,sentiment_tag,effect_tags,issue_tags,created_at
001250965867174,606330027354,taobao,unknown,好评,nan,nan,2024-09-25 00:00:00
001250943787157,606330027354,taobao,unknown,好评,性价比,价格,2024-09-25 00:00:00
001250563449836,606330027354,taobao,unknown,好评,变色|隔离,颜色|效果,2024-09-24 00:00:00
001250836843503,606330027354,taobao,unknown,好评,nan,nan,2024-09-24 00:00:00
001250411764968,606330027354,taobao,unknown,好评,nan,nan,2024-09-24 00:00:00
001250895403339,606330027354,taobao,unknown,好评,隔离|持久|卡粉|防水|效果|防汗|假白|外观|包装,效果|包装,2024-09-24 00:00:00
001250443520278,606330027354,taobao,unknown,好评,外观|包装|持久|卡粉|效果,包装|效果,2024-09-24 00:00:00
001250601613564,606330027354,taobao,unknown,好评,价格|物美价廉|服帖|效果,价格|质量|效果,2024-09-24 00:00:00
001250785154279,606330027354,taobao,unknown,好评,肤色|不假白|滋润,颜色|效果,2024-09-24 00:00:00
001247644640559,636499715986,taobao,unknown,好评,nan,nan,2024-08-23 00:00:00
001247839641303,636499715986,taobao,unknown,,nan,nan,2024-08-23 00:00:00
001247843521694,636499715986,taobao,unknown,好评,包装|难闻|气味|品质|效果|严实,包装|气味|质量|效果|物流,2024-08-23 00:00:00
001248002914569,636499715986,taobao,unknown,好评,滋润,效果,2024-08-23 00:00:00
001248010946968,636499715986,taobao,unknown,好评,效果,效果,2024-08-23 00:00:00
001247836857528,636499715986,taobao,unknown,好评,划算|赠品,价格|赠品,2024-08-23 00:00:00
001247651664038,636499715986,taobao,unknown,好评,不粘腻|吸收|质地,效果|质量,2024-08-23 00:00:00
001248107767310,636499715986,taobao,unknown,差评,试用装,赠品,2024-08-23 00:00:00
001247670100572,636499715986,taobao,unknown,好评,质地|效果|清爽|味道,质量|效果|气味,2024-08-23 00:00:00
001247970986090,636499715986,taobao,unknown,好评,效果|吸收|消肿|清爽,效果,2024-08-22 00:00:00
001247967206844,636499715986,taobao,unknown,好评,味道|送的|包装,气味|赠品|包装,2024-08-22 00:00:00
001247587744988,636499715986,taobao,unknown,好评,吸收,效果,2024-08-22 00:00:00
001247603416948,636499715986,taobao,unknown,好评,包装|效果,包装|效果,2024-08-22 00:00:00
001247617260550,636499715986,taobao,unknown,好评,送了|小礼物,赠品,2024-08-22 00:00:00
001247903758565,636499715986,taobao,unknown,好评,赠品,赠品,2024-08-22 00:00:00
001247914290391,636499715986,taobao,unknown,好评,赠品,赠品,2024-08-22 00:00:00
001247746321174,636499715986,taobao,unknown,好评,效果,效果,2024-08-22 00:00:00
001247782293889,636499715986,taobao,unknown,好评,赠品,赠品,2024-08-22 00:00:00
001247783881065,636499715986,taobao,unknown,好评,赠品|效果|滋润,赠品|效果,2024-08-22 00:00:00
001247916654225,636499715986,taobao,unknown,好评,好闻|送了|效果|包装,气味|赠品|效果|包装,2024-08-22 00:00:00
001247942494577,636499715986,taobao,unknown,好评,送了|改善黑眼圈,赠品|效果,2024-08-22 00:00:00
001248102823375,636499715986,taobao,unknown,好评,nan,nan,2024-08-22 00:00:00
001248099727047,636499715986,taobao,unknown,好评,赠品|包装,赠品|包装,2024-08-22 00:00:00
001248053995544,636499715986,taobao,unknown,好评,送的|效果,赠品|效果,2024-08-22 00:00:00
001248042107856,636499715986,taobao,unknown,好评,nan,nan,2024-08-22 00:00:00
001248039299451,636499715986,taobao,unknown,好评,客服|物流,服务|物流,2024-08-22 00:00:00
001248033727872,636499715986,taobao,unknown,好评,滋润|味道|好闻|气味,效果|气味,2024-08-22 00:00:00
001247964482554,636499715986,taobao,unknown,,nan,nan,2024-08-22 00:00:00
001247976786668,636499715986,taobao,unknown,好评,nan,nan,2024-08-22 00:00:00
001247497992374,636499715986,taobao,unknown,好评,nan,nan,2024-08-21 00:00:00
001244768367371,641501141529,taobao,unknown,好评,服务,服务,2024-07-15 00:00:00
001244279892920,641501141529,taobao,unknown,好评,正品|日期,正品|日期,2024-07-15 00:00:00
001244433625371,641501141529,taobao,unknown,差评,nan,nan,2024-07-15 00:00:00
001244571226445,641501141529,taobao,unknown,好评,服务,服务,2024-07-14 00:00:00
001244625698004,641501141529,taobao,unknown,好评,苍蝇腿|防水,效果,2024-07-14 00:00:00
001244223604989,641501141529,taobao,unknown,好评,nan,nan,2024-07-14 00:00:00
001244377953791,641501141529,taobao,unknown,差评,nan,nan,2024-07-14 00:00:00
001244400449104,641501141529,taobao,unknown,好评,物流|苍蝇腿,物流|效果,2024-07-14 00:00:00
001244606902212,641501141529,taobao,unknown,好评,nan,nan,2024-07-14 00:00:00
001244593146350,641501141529,taobao,unknown,好评,服务|客服,服务,2024-07-14 00:00:00
001244501098765,641501141529,taobao,unknown,好评,苍蝇腿|店家|服务|送了,效果|服务|赠品,2024-07-13 00:00:00
001244490474560,641501141529,taobao,unknown,好评,油|效果,效果,2024-07-13 00:00:00
001244320085834,641501141529,taobao,unknown,中评,材质|品质|质量|外观|颜值,质量|包装,2024-07-13 00:00:00
001244276201910,641501141529,taobao,unknown,好评,nan,nan,2024-07-13 00:00:00
001244117112315,641501141529,taobao,unknown,好评,贴心|卖家|价格|贵|送了|礼品,服务|价格|赠品,2024-07-13 00:00:00
001244614659929,641501141529,taobao,unknown,好评,包装|过敏,包装|效果,2024-07-13 00:00:00
001244641215636,641501141529,taobao,unknown,好评,态度|效果|定型,服务|效果,2024-07-13 00:00:00
001244079764513,641501141529,taobao,unknown,好评,nan,nan,2024-07-13 00:00:00
001244305857064,641501141529,taobao,unknown,好评,苍蝇腿,效果,2024-07-13 00:00:00
001244094444174,641501141529,taobao,unknown,差评,效果,效果,2024-07-13 00:00:00
001244493406505,641501141529,taobao,unknown,好评,服务,服务,2024-07-13 00:00:00
001244146060286,641501141529,taobao,unknown,好评,nan,nan,2024-07-13 00:00:00
001244533322790,641501141529,taobao,unknown,好评,服务,服务,2024-07-13 00:00:00
001244029300739,641501141529,taobao,unknown,好评,服务|态度|客服|持久|防水,服务|效果,2024-07-12 00:00:00
001244543407512,641501141529,taobao,unknown,好评,nan,nan,2024-07-12 00:00:00
001244397014891,641501141529,taobao,unknown,好评,苍蝇腿,效果,2024-07-12 00:00:00
001244445018966,641501141529,taobao,unknown,差评,nan,nan,2024-07-12 00:00:00
001244561431993,641501141529,taobao,unknown,差评,nan,nan,2024-07-12 00:00:00
001244220069516,641501141529,taobao,unknown,好评,服务,服务,2024-07-12 00:00:00
001244405914327,641501141529,taobao,unknown,差评,效果,效果,2024-07-12 00:00:00
001247229969611,707738024350,taobao,unknown,好评,nan,nan,2024-08-16 00:00:00
001247361330314,707738024350,taobao,unknown,好评,nan,nan,2024-08-15 00:00:00
001247347330078,707738024350,taobao,unknown,好评,nan,nan,2024-08-15 00:00:00
001247002528421,707738024350,taobao,unknown,差评,nan,nan,2024-08-15 00:00:00
001247394243423,707738024350,taobao,unknown,中评,nan,nan,2024-08-14 00:00:00
001247331459781,707738024350,taobao,unknown,差评,nan,nan,2024-08-13 00:00:00
001247253203436,707738024350,taobao,unknown,好评,nan,nan,2024-08-13 00:00:00
001246622840471,707738024350,taobao,unknown,好评,nan,nan,2024-08-11 00:00:00
001246618624176,707738024350,taobao,unknown,好评,款式,包装,2024-08-11 00:00:00
001246678024147,707738024350,taobao,unknown,差评,nan,nan,2024-08-11 00:00:00
001246858718724,707738024350,taobao,unknown,好评,nan,nan,2024-08-09 00:00:00
001246686790672,707738024350,taobao,unknown,好评,nan,nan,2024-08-07 00:00:00
001246299208059,707738024350,taobao,unknown,好评,真的,正品,2024-08-07 00:00:00
001246606614315,707738024350,taobao,unknown,好评,经济|实惠,价格,2024-08-06 00:00:00
001246382325197,707738024350,taobao,unknown,好评,nan,nan,2024-08-06 00:00:00
001246593914119,707738024350,taobao,unknown,好评,nan,nan,2024-08-06 00:00:00
001246292353456,707738024350,taobao,unknown,好评,很自然,效果,2024-08-05 00:00:00
001246288037221,707738024350,taobao,unknown,差评,持久,效果,2024-08-05 00:00:00
001246532275922,707738024350,taobao,unknown,好评,很自然,效果,2024-08-04 00:00:00
001246409414615,707738024350,taobao,unknown,好评,效果,效果,2024-08-04 00:00:00
001246088301050,707738024350,taobao,unknown,好评,nan,nan,2024-08-03 00:00:00
001245984884487,707738024350,taobao,unknown,好评,nan,nan,2024-08-03 00:00:00
001245930196925,707738024350,taobao,unknown,好评,nan,nan,2024-08-03 00:00:00
001246097773682,707738024350,taobao,unknown,好评,nan,nan,2024-08-03 00:00:00
001246045673924,707738024350,taobao,unknown,好评,防水,效果,2024-08-02 00:00:00
001246231526708,707738024350,taobao,unknown,中评,性价比,价格,2024-08-02 00:00:00
001246257322639,707738024350,taobao,unknown,好评,nan,nan,2024-08-02 00:00:00
001246156610348,707738024350,taobao,unknown,差评,nan,nan,2024-08-01 00:00:00
001246200263189,707738024350,taobao,unknown,好评,便宜,价格,2024-07-31 00:00:00
001246067798134,707738024350,taobao,unknown,好评,nan,nan,2024-07-31 00:00:00
7231249854947387053066362349,723124985494,taobao,unknown,好评,价格|实惠,价格,2023-07-04 00:00:00
7231249854947386993629374496,723124985494,taobao,unknown,中评,温和|油|不紧绷,效果,2023-06-28 00:00:00
723124985494738698979934781,723124985494,taobao,unknown,差评,清洁,效果,2023-06-27 00:00:00
7231249854947386923659093768,723124985494,taobao,unknown,好评,nan,nan,2023-06-21 00:00:00
7231249854947386924239732324,723124985494,taobao,unknown,差评,温和|清洁,效果,2023-06-21 00:00:00
7231249854947386912095278070,723124985494,taobao,unknown,差评,紧绷|干净,效果,2023-06-20 00:00:00
723124985494738689173511840,723124985494,taobao,unknown,好评,不紧绷,效果,2023-06-18 00:00:00
723124985494738687811907380,723124985494,taobao,unknown,好评,nan,nan,2023-06-16 00:00:00
7231249854947386871005372915,723124985494,taobao,unknown,中评,拔干|清洁,效果,2023-06-16 00:00:00
7231249854947386853521921366,723124985494,taobao,unknown,好评,温和,效果,2023-06-14 00:00:00
7231249854947386851979407647,723124985494,taobao,unknown,好评,nan,nan,2023-06-14 00:00:00
001225887278640,743677375811,taobao,unknown,好评,nan,nan,2023-12-06 00:00:00
001225525369600,743677375811,taobao,unknown,好评,物流|快递|品质|做工|服务|发货|商家,物流|质量|服务,2023-12-04 00:00:00
001225944259508,743677375811,taobao,unknown,中评,包装,包装,2023-12-04 00:00:00
001225689302268,743677375811,taobao,unknown,中评,贵,价格,2023-12-04 00:00:00
001225159468573,743677375811,taobao,unknown,差评,nan,nan,2023-12-03 00:00:00
001225315105373,743677375811,taobao,unknown,中评,日期|粉质,日期|质量,2023-12-02 00:00:00
001225737599868,743677375811,taobao,unknown,好评,nan,nan,2023-12-02 00:00:00
001225559439040,743677375811,taobao,unknown,中评,颜色|绿色|粉质|效果|外观,颜色|质量|效果|包装,2023-11-30 00:00:00
001224726632104,743677375811,taobao,unknown,好评,nan,nan,2023-11-29 00:00:00
001225466335256,743677375811,taobao,unknown,好评,nan,nan,2023-11-29 00:00:00
001224790672358,743677375811,taobao,unknown,好评,nan,nan,2023-11-29 00:00:00
001225384231829,743677375811,taobao,unknown,好评,黑色|橘色,颜色,2023-11-28 00:00:00
001224930049697,743677375811,taobao,unknown,中评,上色,颜色,2023-11-28 00:00:00
001224895529120,743677375811,taobao,unknown,好评,nan,nan,2023-11-28 00:00:00
001225136166290,743677375811,taobao,unknown,好评,nan,nan,2023-11-28 00:00:00
001225182854618,743677375811,taobao,unknown,好评,粉质,质量,2023-11-28 00:00:00
001224953209386,743677375811,taobao,unknown,好评,nan,nan,2023-11-28 00:00:00
001224810001253,743677375811,taobao,unknown,差评,粉质,质量,2023-11-27 00:00:00
001224585960632,743677375811,taobao,unknown,中评,上色,颜色,2023-11-27 00:00:00
001224776973868,743677375811,taobao,unknown,好评,nan,nan,2023-11-27 00:00:00
001225262355352,743677375811,taobao,unknown,好评,颜色,颜色,2023-11-27 00:00:00
001224920414725,743677375811,taobao,unknown,差评,nan,nan,2023-11-26 00:00:00
001224747485018,743677375811,taobao,unknown,中评,便宜|颜色,价格|颜色,2023-11-26 00:00:00
001224635429768,743677375811,taobao,unknown,好评,nan,nan,2023-11-25 00:00:00
001225075135540,743677375811,taobao,unknown,中评,划算|颜色,价格|颜色,2023-11-25 00:00:00
001224709418441,743677375811,taobao,unknown,好评,粉质|效果,质量|效果,2023-11-24 00:00:00
001224960835587,743677375811,taobao,unknown,好评,价格,价格,2023-11-24 00:00:00
001224120228335,743677375811,taobao,unknown,好评,买来送给,价格,2023-11-23 00:00:00
001224829523567,743677375811,taobao,unknown,差评,性价比,价格,2023-11-23 00:00:00
001224679038435,743677375811,taobao,unknown,中评,瑕疵,包装,2023-11-23 00:00:00
001244588309711,747397238093,taobao,unknown,好评,是正品,正品,2024-07-16 00:00:00
001244823279330,747397238093,taobao,unknown,好评,nan,nan,2024-07-15 00:00:00
001244524117886,747397238093,taobao,unknown,好评,物超所值|便宜,质量|价格,2024-07-15 00:00:00
001244466621029,747397238093,taobao,unknown,中评,味道|便宜|日期|临期|保质期|滋润|水润,气味|价格|日期|效果,2024-07-13 00:00:00
001244534826675,747397238093,taobao,unknown,好评,包装,包装,2024-07-13 00:00:00
001244718338669,747397238093,taobao,unknown,中评,颜色|香味|瓶盖,颜色|气味|包装,2024-07-13 00:00:00
001244380642599,747397238093,taobao,unknown,好评,价格,价格,2024-07-12 00:00:00
001244030804308,747397238093,taobao,unknown,差评,遮瑕,效果,2024-07-12 00:00:00
001244278002878,747397238093,taobao,unknown,,nan,nan,2024-07-11 00:00:00
001244322729231,747397238093,taobao,unknown,差评,nan,nan,2024-07-11 00:00:00
001244349606612,747397238093,taobao,unknown,好评,nan,nan,2024-07-11 00:00:00
001244249742334,747397238093,taobao,unknown,好评,nan,nan,2024-07-10 00:00:00
001244186781266,747397238093,taobao,unknown,差评,包装|简陋|持久,包装|效果,2024-07-10 00:00:00
001244281883380,747397238093,taobao,unknown,,nan,nan,2024-07-09 00:00:00
001243868429952,747397238093,taobao,unknown,好评,nan,nan,2024-07-08 00:00:00
001244157759714,747397238093,taobao,unknown,好评,nan,nan,2024-07-08 00:00:00
001243992770588,747397238093,taobao,unknown,好评,划算|是正品,价格|正品,2024-07-07 00:00:00
001243857223233,747397238093,taobao,unknown,好评,nan,nan,2024-07-04 00:00:00
001243621006299,747397238093,taobao,unknown,好评,nan,nan,2024-07-03 00:00:00
001244329031399,747397238093,taobao,unknown,好评,nan,nan,2024-07-03 00:00:00
001243386465363,747397238093,taobao,unknown,差评,nan,nan,2024-07-03 00:00:00
001243200196424,747397238093,taobao,unknown,好评,nan,nan,2024-07-03 00:00:00
001244554217313,747397238093,taobao,unknown,好评,nan,nan,2024-07-01 00:00:00
001243511963240,747397238093,taobao,unknown,中评,味道|好闻,气味,2024-06-30 00:00:00
001243152929572,747397238093,taobao,unknown,好评,是正品|包装,正品|包装,2024-06-30 00:00:00
001243179357587,747397238093,taobao,unknown,好评,nan,nan,2024-06-30 00:00:00
001243107601993,747397238093,taobao,unknown,好评,容量,规格,2024-06-29 00:00:00
001243423122898,747397238093,taobao,unknown,好评,正品,正品,2024-06-29 00:00:00
001243214765635,747397238093,taobao,unknown,好评,包装|划算|物流,包装|价格|物流,2024-06-29 00:00:00
001243062116289,747397238093,taobao,unknown,差评,nan,nan,2024-06-29 00:00:00
001248066379307,777785020944,taobao,unknown,好评,nan,nan,2024-08-22 00:00:00
001248016819718,777785020944,taobao,unknown,差评,nan,nan,2024-08-22 00:00:00
001247911706400,777785020944,taobao,unknown,好评,nan,nan,2024-08-22 00:00:00
001248081315349,777785020944,taobao,unknown,好评,nan,nan,2024-08-22 00:00:00
001248043171189,777785020944,taobao,unknown,中评,结实,包装,2024-08-22 00:00:00
001247595316807,777785020944,taobao,unknown,好评,价格|便宜|性价比|物流,价格|物流,2024-08-22 00:00:00
001247957082648,777785020944,taobao,unknown,差评,nan,nan,2024-08-22 00:00:00
001248076059107,777785020944,taobao,unknown,中评,价格|便宜|就是量少,价格|规格,2024-08-22 00:00:00
001248008891985,777785020944,taobao,unknown,好评,很自然,效果,2024-08-21 00:00:00
001247974807187,777785020944,taobao,unknown,好评,nan,nan,2024-08-21 00:00:00
001247691905241,777785020944,taobao,unknown,差评,价格|贵|性价比|6块,价格|规格,2024-08-21 00:00:00
001248008467030,777785020944,taobao,unknown,中评,nan,nan,2024-08-21 00:00:00
001247681965138,777785020944,taobao,unknown,好评,速度|很自然|外观|包装|发货|卖家|服务|态度,物流|效果|包装|服务,2024-08-21 00:00:00
001247887575249,777785020944,taobao,unknown,好评,很自然,效果,2024-08-20 00:00:00
001247741490325,777785020944,taobao,unknown,差评,价格,价格,2024-08-20 00:00:00
001247619077041,777785020944,taobao,unknown,中评,nan,nan,2024-08-20 00:00:00
001247927395260,777785020944,taobao,unknown,好评,nan,nan,2024-08-20 00:00:00
001247571225133,777785020944,taobao,unknown,好评,外观|包装|持久,包装|效果,2024-08-20 00:00:00
001247422492666,777785020944,taobao,unknown,好评,nan,nan,2024-08-20 00:00:00
001247427216455,777785020944,taobao,unknown,好评,快递|赠品,物流|赠品,2024-08-20 00:00:00
001247450276764,777785020944,taobao,unknown,好评,nan,nan,2024-08-20 00:00:00
001247733030992,777785020944,taobao,unknown,中评,nan,nan,2024-08-20 00:00:00
001247912447002,777785020944,taobao,unknown,好评,nan,nan,2024-08-20 00:00:00
001247526673776,777785020944,taobao,unknown,好评,品质|持久,质量|效果,2024-08-19 00:00:00
001247369940164,777785020944,taobao,unknown,差评,贵|性价比,价格,2024-08-19 00:00:00
001247679690993,777785020944,taobao,unknown,好评,质感|外观|包装|效果|持久,质量|包装|效果,2024-08-19 00:00:00
001247686918309,777785020944,taobao,unknown,好评,效果|外观|包装,效果|包装,2024-08-19 00:00:00
001247344624443,777785020944,taobao,unknown,好评,nan,nan,2024-08-19 00:00:00
001247738983465,777785020944,taobao,unknown,好评,nan,nan,2024-08-18 00:00:00
001247220656758,777785020944,taobao,unknown,差评,效果|持久,效果,2024-08-18 00:00:00
001244663030421,14951413427,taobao,unknown,差评,盒子,包装,2024-07-15 00:00:00
001244078552467,14951413427,taobao,unknown,好评,正品,正品,2024-07-13 00:00:00
001244528154531,14951413427,taobao,unknown,好评,口气清新|价格|实惠|发货|速度,效果|价格|服务|物流,2024-07-13 00:00:00
001244122804481,14951413427,taobao,unknown,差评,nan,nan,2024-07-13 00:00:00
001244020304963,14951413427,taobao,unknown,好评,nan,nan,2024-07-12 00:00:00
001244376974302,14951413427,taobao,unknown,差评,nan,nan,2024-07-12 00:00:00
001244341291818,14951413427,taobao,unknown,好评,nan,nan,2024-07-10 00:00:00
001244056641225,14951413427,taobao,unknown,好评,香味|味道|效果,气味|效果,2024-07-10 00:00:00
001244324219464,14951413427,taobao,unknown,好评,送货|快递|发货,物流|服务,2024-07-10 00:00:00
001243749076234,14951413427,taobao,unknown,好评,nan,nan,2024-07-09 00:00:00
001243737708634,14951413427,taobao,unknown,好评,nan,nan,2024-07-09 00:00:00
001243881937247,14951413427,taobao,unknown,好评,nan,nan,2024-07-08 00:00:00
001243585408737,14951413427,taobao,unknown,好评,nan,nan,2024-07-07 00:00:00
001243733425678,14951413427,taobao,unknown,差评,价位|发货|客服|效果,价格|服务|效果,2024-07-07 00:00:00
001243504808851,14951413427,taobao,unknown,好评,香味|味道|效果,气味|效果,2024-07-06 00:00:00
001243135672619,14951413427,taobao,unknown,好评,nan,nan,2024-07-02 00:00:00
001243270278144,14951413427,taobao,unknown,好评,nan,nan,2024-06-29 00:00:00
001242489684398,14951413427,taobao,unknown,好评,速度|清凉|日期,物流|效果|日期,2024-06-25 00:00:00
001242667005971,14951413427,taobao,unknown,好评,物美价廉|物超所值|发货,价格|质量|服务,2024-06-25 00:00:00
001242893766081,14951413427,taobao,unknown,好评,nan,nan,2024-06-25 00:00:00
001242973723221,14951413427,taobao,unknown,好评,nan,nan,2024-06-24 00:00:00
001242438260825,14951413427,taobao,unknown,好评,nan,nan,2024-06-24 00:00:00
001242597601900,14951413427,taobao,unknown,好评,nan,nan,2024-06-24 00:00:00
001242945459795,14951413427,taobao,unknown,好评,品质,质量,2024-06-24 00:00:00
001242269168287,14951413427,taobao,unknown,差评,效果|蓝色,效果|颜色,2024-06-22 00:00:00
001242531203310,14951413427,taobao,unknown,好评,价格,价格,2024-06-20 00:00:00
001242574931418,14951413427,taobao,unknown,好评,味道,气味,2024-06-20 00:00:00
001242582131031,14951413427,taobao,unknown,好评,nan,nan,2024-06-20 00:00:00
001241971848695,14951413427,taobao,unknown,中评,划算|送牙刷,价格|赠品,2024-06-19 00:00:00
001242508451846,14951413427,taobao,unknown,好评,nan,nan,2024-06-19 00:00:00
001248391687124,596521009637,taobao,unknown,好评,巧克力味|好闻|效果|颜色|克,气味|效果|颜色|规格,2024-08-26 00:00:00
001248046605390,596521009637,taobao,unknown,好评,色号,颜色,2024-08-25 00:00:00
001248200074963,596521009637,taobao,unknown,好评,卖家|贴心|客服|质量|货真价实|速度|物流|外观,服务|质量|价格|正品|物流|包装,2024-08-25 00:00:00
001248033437797,596521009637,taobao,unknown,差评,包装,包装,2024-08-25 00:00:00
001248275795801,596521009637,taobao,unknown,好评,色号,颜色,2024-08-25 00:00:00
001247763900195,596521009637,taobao,unknown,好评,nan,nan,2024-08-24 00:00:00
001248069302177,596521009637,taobao,unknown,好评,很舒服|拔干|上色,效果|颜色,2024-08-23 00:00:00
001247933686464,596521009637,taobao,unknown,好评,nan,nan,2024-08-22 00:00:00
001247916226801,596521009637,taobao,unknown,好评,nan,nan,2024-08-22 00:00:00
001247764257298,596521009637,taobao,unknown,中评,质量|颜色,质量|颜色,2024-08-22 00:00:00
001247961942300,596521009637,taobao,unknown,好评,掉色,质量,2024-08-22 00:00:00
001247975015511,596521009637,taobao,unknown,差评,快递,物流,2024-08-21 00:00:00
001247917171420,596521009637,taobao,unknown,差评,颜色,颜色,2024-08-20 00:00:00
001247663618447,596521009637,taobao,unknown,好评,质地|颜色,质量|颜色,2024-08-19 00:00:00
001247470629074,596521009637,taobao,unknown,差评,颜色,颜色,2024-08-19 00:00:00
001247787143124,596521009637,taobao,unknown,中评,掉色|耐用,质量,2024-08-19 00:00:00
001247248972512,596521009637,taobao,unknown,好评,颜色|效果,颜色|效果,2024-08-18 00:00:00
001247629766179,596521009637,taobao,unknown,好评,正品,正品,2024-08-18 00:00:00
001247413493074,596521009637,taobao,unknown,好评,nan,nan,2024-08-18 00:00:00
001247524867204,596521009637,taobao,unknown,好评,nan,nan,2024-08-16 00:00:00
001247453390534,596521009637,taobao,unknown,中评,贵|颜色|拔干|油|赠品|卖家,价格|颜色|效果|赠品|服务,2024-08-16 00:00:00
001247016812917,596521009637,taobao,unknown,中评,掉色|颜色|持久|油,质量|颜色|效果,2024-08-15 00:00:00
001247422399317,596521009637,taobao,unknown,好评,颜色,颜色,2024-08-15 00:00:00
001247108329850,596521009637,taobao,unknown,差评,唇色,颜色,2024-08-14 00:00:00
001247311823683,596521009637,taobao,unknown,好评,nan,nan,2024-08-13 00:00:00
001247303399950,596521009637,taobao,unknown,中评,送的|售后|回复|效率,赠品|服务|物流,2024-08-13 00:00:00
001247307023642,596521009637,taobao,unknown,好评,nan,nan,2024-08-13 00:00:00
001246930177636,596521009637,taobao,unknown,好评,nan,nan,2024-08-12 00:00:00
001247098186267,596521009637,taobao,unknown,好评,颜色,颜色,2024-08-12 00:00:00
001247249315807,596521009637,taobao,unknown,差评,颜色,颜色,2024-08-12 00:00:00
6308775626107380284082274718,630877562610,taobao,unknown,好评,nan,nan,2021-08-26 00:00:00
6308775626107378323527513322,630877562610,taobao,unknown,好评,快递|是正品,物流|正品,2021-02-11 00:00:00
6308775626107378211313893452,630877562610,taobao,unknown,好评,维稳,效果,2021-01-31 00:00:00
630877562610737820638483789,630877562610,taobao,unknown,好评,保湿|划算|物流|严实|包装,效果|价格|物流|包装,2021-01-30 00:00:00
6308775626107378184179734680,630877562610,taobao,unknown,好评,nan,nan,2021-01-28 00:00:00
6308775626107378182157728524,630877562610,taobao,unknown,中评,味道|不油腻|效果,气味|效果,2021-01-28 00:00:00
6308775626107378173034188746,630877562610,taobao,unknown,好评,油|送了,效果|赠品,2021-01-27 00:00:00
630877562610737816535607108,630877562610,taobao,unknown,好评,nan,nan,2021-01-26 00:00:00
6308775626107378153265912524,630877562610,taobao,unknown,中评,质地,质量,2021-01-25 00:00:00
6308775626107378143375436050,630877562610,taobao,unknown,好评,赠品|送的,赠品,2021-01-24 00:00:00
6308775626107377721778490050,630877562610,taobao,unknown,好评,nan,nan,2020-12-13 00:00:00
6308775626107377721374316225,630877562610,taobao,unknown,差评,好闻|味道|柔肤|保湿|油,气味|效果,2020-12-13 00:00:00
6308775626107377702648236621,630877562610,taobao,unknown,差评,难闻|味道|客服,气味|服务,2020-12-11 00:00:00
6308775626107377702128375626,630877562610,taobao,unknown,好评,包装|滋润|油|送了|赠品,包装|效果|赠品,2020-12-11 00:00:00
6308775626107377691829439567,630877562610,taobao,unknown,好评,刺鼻|酒精味,气味,2020-12-10 00:00:00
6308775626107377693815749117,630877562610,taobao,unknown,好评,nan,nan,2020-12-10 00:00:00
6308775626107377692206903423,630877562610,taobao,unknown,好评,nan,nan,2020-12-10 00:00:00
630877562610737769831705116,630877562610,taobao,unknown,好评,nan,nan,2020-12-10 00:00:00
6308775626107377691936360871,630877562610,taobao,unknown,差评,油,效果,2020-12-10 00:00:00
6308775626107377683734199786,630877562610,taobao,unknown,好评,nan,nan,2020-12-09 00:00:00
6308775626107377681527931168,630877562610,taobao,unknown,好评,优惠,价格,2020-12-09 00:00:00
630877562610737767553645513,630877562610,taobao,unknown,好评,nan,nan,2020-12-08 00:00:00
630877562610737766593133613,630877562610,taobao,unknown,好评,保湿|防过敏|效果|吸收|控油|美白,效果,2020-12-07 00:00:00
630877562610737766968163620,630877562610,taobao,unknown,好评,nan,nan,2020-12-07 00:00:00
630877562610737766670613926,630877562610,taobao,unknown,好评,防晒,效果,2020-12-07 00:00:00
6308775626107377662203402945,630877562610,taobao,unknown,差评,油,效果,2020-12-07 00:00:00
6308775626107377652634787318,630877562610,taobao,unknown,好评,送小样|划算|包装,赠品|价格|包装,2020-12-06 00:00:00
6308775626107377651015689339,630877562610,taobao,unknown,好评,nan,nan,2020-12-06 00:00:00
6308775626107377654278187279,630877562610,taobao,unknown,好评,起皮|保湿|搓泥|服帖,效果,2020-12-06 00:00:00
630877562610737764714615081,630877562610,taobao,unknown,中评,质地|水润|保湿|油|效果|吸收|控油|美白,质量|效果,2020-12-05 00:00:00
001248182428847,657515505737,taobao,unknown,,效果,效果,2024-08-29 00:00:00
001248627295401,657515505737,taobao,unknown,好评,nan,nan,2024-08-29 00:00:00
001248631227042,657515505737,taobao,unknown,好评,效果|香味|好闻,效果|气味,2024-08-29 00:00:00
001248648199425,657515505737,taobao,unknown,好评,nan,nan,2024-08-29 00:00:00
001248176956498,657515505737,taobao,unknown,好评,刺鼻|味道|效果,气味|效果,2024-08-29 00:00:00
001248174420789,657515505737,taobao,unknown,好评,气味|好闻,气味,2024-08-29 00:00:00
001248164992619,657515505737,taobao,unknown,好评,香味|防脱|效果,气味|效果,2024-08-29 00:00:00
001248162892726,657515505737,taobao,unknown,好评,nan,nan,2024-08-29 00:00:00
001248178160604,657515505737,taobao,unknown,中评,气味|难闻|黄色,气味|颜色,2024-08-29 00:00:00
001248323993888,657515505737,taobao,unknown,好评,nan,nan,2024-08-29 00:00:00
001248340801339,657515505737,taobao,unknown,好评,nan,nan,2024-08-29 00:00:00
001248343937289,657515505737,taobao,unknown,好评,包装|气味|好闻,包装|气味,2024-08-29 00:00:00
001248346037309,657515505737,taobao,unknown,好评,nan,nan,2024-08-29 00:00:00
